Index,T (C),P (kbars),log(10) f O2,mass (gm),rho (gm/cc),wt% SiO2,wt% TiO2,wt% Al2O3,wt% Fe2O3,wt% Cr2O3,wt% FeO,wt% MnO,wt% MgO,wt% NiO,wt% CoO,wt% CaO,wt% Na2O,wt% K2O,wt% P2O5,wt% H2O,wt% CO2,wt% SO3,wt% Cl2O-1,wt% F2O-1,G (kJ),H (kJ),S (J/K),V (cc),Cp (J/K),     diopside,clinoenstatit, hedenbergite,alumino-buffo,    buffonite,     essenite,      jadeite
443,879.00,2.000,-13.831,5.9240,3.4112,52.2515,0.0781,2.2695,0.6602,0.0000,21.4390,0.0000,22.2981,0.0000,0.0000,0.9806,0.0230,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-84.547,-70.275,12.387,1.737,6.980,-0.686817,0.959339,0.665600,0.041780,-0.037421,0.055863,0.001656
444,878.50,2.000,-13.841,5.9411,3.4115,52.2490,0.0777,2.2672,0.6591,0.0000,21.4583,0.0000,22.2863,0.0000,0.0000,0.9794,0.0230,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-84.772,-70.469,12.419,1.742,6.999,-0.687447,0.959385,0.666255,0.041737,-0.037397,0.055812,0.001655
445,878.00,2.000,-13.850,5.9581,3.4118,52.2465,0.0774,2.2648,0.6581,0.0000,21.4775,0.0000,22.2745,0.0000,0.0000,0.9783,0.0230,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-84.996,-70.663,12.451,1.746,7.019,-0.688074,0.959430,0.666909,0.041694,-0.037373,0.055761,0.001654
446,877.50,2.000,-13.860,5.9750,3.4121,52.2439,0.0770,2.2624,0.6571,0.0000,21.4967,0.0000,22.2628,0.0000,0.0000,0.9771,0.0229,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-85.218,-70.855,12.483,1.751,7.038,-0.688699,0.959475,0.667560,0.041651,-0.037349,0.055710,0.001652
447,877.00,2.000,-13.869,5.9919,3.4124,52.2415,0.0767,2.2600,0.6561,0.0000,21.5158,0.0000,22.2512,0.0000,0.0000,0.9759,0.0229,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-85.440,-71.046,12.515,1.756,7.057,-0.689322,0.959520,0.668209,0.041608,-0.037325,0.055658,0.001651
448,876.50,2.000,-13.879,6.0087,3.4127,52.2390,0.0763,2.2577,0.6550,0.0000,21.5348,0.0000,22.2396,0.0000,0.0000,0.9747,0.0229,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-85.660,-71.236,12.546,1.761,7.076,-0.689942,0.959565,0.668856,0.041564,-0.037300,0.055607,0.001650
449,876.00,2.000,-13.888,6.0254,3.4130,52.2365,0.0760,2.2553,0.6540,0.0000,21.5537,0.0000,22.2280,0.0000,0.0000,0.9735,0.0229,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-85.879,-71.426,12.577,1.765,7.095,-0.690560,0.959611,0.669500,0.041521,-0.037276,0.055556,0.001648
450,875.50,2.000,-13.898,6.0420,3.4133,52.2341,0.0757,2.2529,0.6530,0.0000,21.5726,0.0000,22.2165,0.0000,0.0000,0.9723,0.0229,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-86.097,-71.615,12.608,1.770,7.113,-0.691176,0.959656,0.670142,0.041478,-0.037251,0.055504,0.001647
451,875.00,2.000,-13.907,6.0585,3.4136,52.2316,0.0753,2.2505,0.6520,0.0000,21.5914,0.0000,22.2051,0.0000,0.0000,0.9712,0.0228,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-86.314,-71.802,12.639,1.775,7.132,-0.691789,0.959701,0.670781,0.041435,-0.037226,0.055453,0.001646
452,874.50,2.000,-13.917,6.0750,3.4139,52.2292,0.0750,2.2482,0.6510,0.0000,21.6101,0.0000,22.1937,0.0000,0.0000,0.9700,0.0228,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-86.530,-71.989,12.670,1.780,7.151,-0.692400,0.959746,0.671418,0.041392,-0.037202,0.055401,0.001644
453,874.00,2.000,-13.926,6.0914,3.4142,52.2268,0.0747,2.2458,0.6500,0.0000,21.6288,0.0000,22.1824,0.0000,0.0000,0.9688,0.0228,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-86.745,-72.175,12.701,1.784,7.169,-0.693008,0.959791,0.672053,0.041349,-0.037177,0.055349,0.001643
454,873.50,2.000,-13.935,6.1077,3.4145,52.2244,0.0743,2.2434,0.6490,0.0000,21.6474,0.0000,22.1711,0.0000,0.0000,0.9676,0.0228,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-86.958,-72.360,12.731,1.789,7.187,-0.693614,0.959836,0.672685,0.041306,-0.037152,0.055298,0.001642
455,873.00,2.000,-13.945,6.1240,3.4148,52.2221,0.0740,2.2410,0.6480,0.0000,21.6659,0.0000,22.1598,0.0000,0.0000,0.9665,0.0228,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-87.171,-72.545,12.761,1.793,7.206,-0.694218,0.959881,0.673315,0.041263,-0.037127,0.055246,0.001640
456,872.50,2.000,-13.954,6.1402,3.4150,52.2197,0.0737,2.2386,0.6469,0.0000,21.6843,0.0000,22.1487,0.0000,0.0000,0.9653,0.0227,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-87.383,-72.728,12.791,1.798,7.224,-0.694819,0.959926,0.673943,0.041220,-0.037102,0.055194,0.001639
457,872.00,2.000,-13.964,6.1563,3.4153,52.2174,0.0734,2.2363,0.6459,0.0000,21.7027,0.0000,22.1375,0.0000,0.0000,0.9641,0.0227,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-87.593,-72.911,12.821,1.803,7.242,-0.695418,0.959970,0.674568,0.041177,-0.037076,0.055142,0.001638
458,871.50,2.000,-13.973,6.1723,3.4156,52.2151,0.0730,2.2339,0.6449,0.0000,21.7210,0.0000,22.1264,0.0000,0.0000,0.9629,0.0227,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-87.802,-73.092,12.851,1.807,7.260,-0.696015,0.960015,0.675191,0.041134,-0.037051,0.055090,0.001636
459,871.00,2.000,-13.982,6.1883,3.4159,52.2128,0.0727,2.2315,0.6439,0.0000,21.7392,0.0000,22.1154,0.0000,0.0000,0.9618,0.0227,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-88.011,-73.273,12.881,1.812,7.278,-0.696609,0.960060,0.675811,0.041091,-0.037026,0.055038,0.001635
460,870.50,2.000,-13.991,6.2042,3.4162,52.2105,0.0724,2.2291,0.6429,0.0000,21.7574,0.0000,22.1044,0.0000,0.0000,0.9606,0.0227,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-88.218,-73.453,12.910,1.816,7.296,-0.697200,0.960105,0.676429,0.041048,-0.037000,0.054986,0.001634
461,870.00,2.000,-14.001,6.2200,3.4165,52.2083,0.0721,2.2267,0.6419,0.0000,21.7754,0.0000,22.0935,0.0000,0.0000,0.9594,0.0226,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-88.424,-73.632,12.939,1.821,7.314,-0.697790,0.960149,0.677045,0.041004,-0.036974,0.054933,0.001632
462,869.50,2.000,-14.010,6.2357,3.4168,52.2060,0.0718,2.2243,0.6409,0.0000,21.7934,0.0000,22.0826,0.0000,0.0000,0.9583,0.0226,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-88.629,-73.811,12.968,1.825,7.331,-0.698377,0.960194,0.677658,0.040961,-0.036949,0.054881,0.001631
463,869.00,2.000,-14.019,6.2514,3.4171,52.2038,0.0714,2.2219,0.6399,0.0000,21.8114,0.0000,22.0718,0.0000,0.0000,0.9571,0.0226,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-88.833,-73.988,12.997,1.829,7.349,-0.698961,0.960239,0.678269,0.040918,-0.036923,0.054828,0.001629
464,868.50,2.000,-14.028,6.2670,3.4174,52.2016,0.0711,2.2196,0.6389,0.0000,21.8292,0.0000,22.0610,0.0000,0.0000,0.9560,0.0226,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-89.036,-74.165,13.026,1.834,7.367,-0.699543,0.960283,0.678877,0.040875,-0.036897,0.054776,0.001628
465,868.00,2.000,-14.038,6.2826,3.4176,52.1994,0.0708,2.2172,0.6379,0.0000,21.8470,0.0000,22.0503,0.0000,0.0000,0.9548,0.0226,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-89.238,-74.341,13.055,1.838,7.384,-0.700122,0.960328,0.679483,0.040832,-0.036871,0.054723,0.001627
466,867.50,2.000,-14.047,6.2980,3.4179,52.1972,0.0705,2.2148,0.6369,0.0000,21.8647,0.0000,22.0396,0.0000,0.0000,0.9537,0.0225,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-89.439,-74.515,13.083,1.843,7.401,-0.700700,0.960372,0.680087,0.040789,-0.036845,0.054671,0.001625
467,867.00,2.000,-14.056,6.3134,3.4182,52.1951,0.0702,2.2124,0.6359,0.0000,21.8824,0.0000,22.0290,0.0000,0.0000,0.9525,0.0225,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-89.638,-74.690,13.111,1.847,7.419,-0.701274,0.960417,0.680689,0.040746,-0.036819,0.054618,0.001624
468,866.50,2.000,-14.065,6.3288,3.4185,52.1929,0.0699,2.2100,0.6349,0.0000,21.9000,0.0000,22.0185,0.0000,0.0000,0.9513,0.0225,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-89.837,-74.863,13.139,1.851,7.436,-0.701846,0.960461,0.681288,0.040703,-0.036792,0.054565,0.001623
469,866.00,2.000,-14.074,6.3440,3.4188,52.1908,0.0696,2.2076,0.6339,0.0000,21.9175,0.0000,22.0079,0.0000,0.0000,0.9502,0.0225,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-90.035,-75.036,13.167,1.856,7.453,-0.702416,0.960505,0.681884,0.040659,-0.036766,0.054512,0.001621
470,865.50,2.000,-14.083,6.3592,3.4191,52.1887,0.0693,2.2052,0.6329,0.0000,21.9349,0.0000,21.9975,0.0000,0.0000,0.9490,0.0225,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-90.232,-75.207,13.195,1.860,7.470,-0.702984,0.960550,0.682478,0.040616,-0.036739,0.054459,0.001620
471,865.00,2.000,-14.092,6.3743,3.4193,52.1866,0.0690,2.2028,0.6319,0.0000,21.9522,0.0000,21.9871,0.0000,0.0000,0.9479,0.0224,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-90.427,-75.378,13.223,1.864,7.487,-0.703548,0.960594,0.683070,0.040573,-0.036713,0.054406,0.001618
472,864.50,2.000,-14.102,6.3894,3.4196,52.1846,0.0687,2.2004,0.6309,0.0000,21.9695,0.0000,21.9767,0.0000,0.0000,0.9468,0.0224,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-90.622,-75.548,13.250,1.868,7.504,-0.704111,0.960638,0.683660,0.040530,-0.036686,0.054353,0.001617
473,864.00,2.000,-14.111,6.4043,3.4199,52.1825,0.0684,2.1980,0.6299,0.0000,21.9867,0.0000,21.9664,0.0000,0.0000,0.9456,0.0224,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-90.816,-75.718,13.277,1.873,7.521,-0.704671,0.960682,0.684247,0.040487,-0.036659,0.054299,0.001616
474,863.50,2.000,-14.120,6.4193,3.4202,52.1805,0.0681,2.1956,0.6289,0.0000,22.0039,0.0000,21.9562,0.0000,0.0000,0.9445,0.0224,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-91.009,-75.886,13.304,1.877,7.537,-0.705228,0.960726,0.684831,0.040443,-0.036632,0.054246,0.001614
475,863.00,2.000,-14.129,6.4341,3.4204,52.1785,0.0678,2.1932,0.6280,0.0000,22.0209,0.0000,21.9459,0.0000,0.0000,0.9433,0.0223,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-91.200,-76.054,13.331,1.881,7.554,-0.705783,0.960770,0.685414,0.040400,-0.036605,0.054192,0.001613
476,862.50,2.000,-14.138,6.4489,3.4207,52.1765,0.0675,2.1908,0.6270,0.0000,22.0379,0.0000,21.9358,0.0000,0.0000,0.9422,0.0223,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-91.391,-76.221,13.358,1.885,7.570,-0.706336,0.960814,0.685994,0.040357,-0.036578,0.054139,0.001611
477,862.00,2.000,-14.147,6.4636,3.4210,52.1745,0.0672,2.1884,0.6260,0.0000,22.0549,0.0000,21.9257,0.0000,0.0000,0.9411,0.0223,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-91.581,-76.387,13.385,1.889,7.587,-0.706886,0.960858,0.686571,0.040313,-0.036551,0.054085,0.001610
478,861.50,2.000,-14.156,6.4782,3.4213,52.1725,0.0669,2.1860,0.6250,0.0000,22.0717,0.0000,21.9156,0.0000,0.0000,0.9399,0.0223,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-91.769,-76.552,13.411,1.894,7.603,-0.707434,0.960901,0.687146,0.040270,-0.036523,0.054031,0.001608
479,861.00,2.000,-14.165,6.4928,3.4215,52.1706,0.0666,2.1836,0.6240,0.0000,22.0885,0.0000,21.9057,0.0000,0.0000,0.9388,0.0223,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-91.957,-76.717,13.438,1.898,7.619,-0.707979,0.960945,0.687719,0.040227,-0.036496,0.053978,0.001607
480,860.50,2.000,-14.174,6.5073,3.4218,52.1686,0.0663,2.1812,0.6230,0.0000,22.1052,0.0000,21.8957,0.0000,0.0000,0.9377,0.0222,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-92.144,-76.881,13.464,1.902,7.636,-0.708522,0.960989,0.688289,0.040183,-0.036468,0.053924,0.001606
481,860.00,2.000,-14.183,6.5217,3.4221,52.1667,0.0661,2.1788,0.6220,0.0000,22.1218,0.0000,21.8858,0.0000,0.0000,0.9366,0.0222,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-92.330,-77.044,13.490,1.906,7.652,-0.709062,0.961032,0.688857,0.040140,-0.036441,0.053870,0.001604
482,859.50,2.000,-14.191,6.5361,3.4223,52.1648,0.0658,2.1764,0.6210,0.0000,22.1384,0.0000,21.8760,0.0000,0.0000,0.9354,0.0222,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-92.514,-77.206,13.516,1.910,7.668,-0.709600,0.961076,0.689423,0.040096,-0.036413,0.053815,0.001603
483,859.00,2.000,-14.200,6.5504,3.4226,52.1630,0.0655,2.1739,0.6200,0.0000,22.1549,0.0000,21.8662,0.0000,0.0000,0.9343,0.0222,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-92.698,-77.367,13.541,1.914,7.684,-0.710136,0.961119,0.689986,0.040053,-0.036385,0.053761,0.001601
484,858.50,2.000,-14.209,6.5646,3.4229,52.1611,0.0652,2.1715,0.6191,0.0000,22.1713,0.0000,21.8564,0.0000,0.0000,0.9332,0.0222,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-92.881,-77.528,13.567,1.918,7.700,-0.710669,0.961163,0.690547,0.040009,-0.036357,0.053707,0.001600
485,858.00,2.000,-14.218,6.5788,3.4231,52.1593,0.0649,2.1691,0.6181,0.0000,22.1877,0.0000,21.8467,0.0000,0.0000,0.9321,0.0221,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-93.063,-77.688,13.592,1.922,7.715,-0.711199,0.961206,0.691106,0.039966,-0.036329,0.053652,0.001598
486,857.50,2.000,-14.227,6.5929,3.4234,52.1574,0.0646,2.1667,0.6171,0.0000,22.2039,0.0000,21.8371,0.0000,0.0000,0.9310,0.0221,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-93.244,-77.847,13.618,1.926,7.731,-0.711727,0.961249,0.691662,0.039922,-0.036301,0.053598,0.001597
487,857.00,2.000,-14.236,6.6070,3.4237,52.1556,0.0644,2.1643,0.6161,0.0000,22.2202,0.0000,21.8275,0.0000,0.0000,0.9299,0.0221,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-93.424,-78.006,13.643,1.930,7.747,-0.712252,0.961292,0.692215,0.039879,-0.036273,0.053543,0.001595
488,856.50,2.000,-14.245,6.6209,3.4239,52.1538,0.0641,2.1618,0.6151,0.0000,22.2363,0.0000,21.8180,0.0000,0.0000,0.9288,0.0221,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-93.603,-78.163,13.668,1.934,7.762,-0.712776,0.961335,0.692767,0.039835,-0.036244,0.053488,0.001594
489,856.00,2.000,-14.253,6.6348,3.4242,52.1521,0.0638,2.1594,0.6141,0.0000,22.2524,0.0000,21.8085,0.0000,0.0000,0.9277,0.0220,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-93.781,-78.320,13.692,1.938,7.778,-0.713296,0.961378,0.693316,0.039792,-0.036216,0.053434,0.001593
490,855.50,2.000,-14.262,6.6487,3.4245,52.1503,0.0635,2.1570,0.6132,0.0000,22.2684,0.0000,21.7991,0.0000,0.0000,0.9266,0.0220,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-93.958,-78.477,13.717,1.942,7.793,-0.713814,0.961421,0.693862,0.039748,-0.036187,0.053379,0.001591
491,855.00,2.000,-14.271,6.6625,3.4247,52.1486,0.0633,2.1546,0.6122,0.0000,22.2843,0.0000,21.7897,0.0000,0.0000,0.9255,0.0220,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-94.135,-78.632,13.742,1.945,7.809,-0.714330,0.961464,0.694407,0.039704,-0.036159,0.053324,0.001590
492,854.50,2.000,-14.280,6.6762,3.4250,52.1469,0.0630,2.1521,0.6112,0.0000,22.3001,0.0000,21.7803,0.0000,0.0000,0.9244,0.0220,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-94.310,-78.787,13.766,1.949,7.824,-0.714843,0.961507,0.694949,0.039661,-0.036130,0.053269,0.001588
493,854.00,2.000,-14.288,6.6898,3.4252,52.1452,0.0627,2.1497,0.6102,0.0000,22.3159,0.0000,21.7711,0.0000,0.0000,0.9233,0.0220,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-94.484,-78.941,13.790,1.953,7.839,-0.715354,0.961550,0.695488,0.039617,-0.036101,0.053213,0.001587
494,853.50,2.000,-14.297,6.7034,3.4255,52.1435,0.0625,2.1472,0.6092,0.0000,22.3316,0.0000,21.7618,0.0000,0.0000,0.9222,0.0219,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-94.658,-79.094,13.814,1.957,7.854,-0.715862,0.961592,0.696025,0.039573,-0.036072,0.053158,0.001585
495,853.00,2.000,-14.306,6.7170,3.4258,52.1418,0.0622,2.1448,0.6083,0.0000,22.3473,0.0000,21.7526,0.0000,0.0000,0.9211,0.0219,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-94.831,-79.247,13.838,1.961,7.869,-0.716368,0.961635,0.696560,0.039529,-0.036043,0.053103,0.001584
496,852.50,2.000,-14.314,6.7304,3.4260,52.1402,0.0619,2.1424,0.6073,0.0000,22.3628,0.0000,21.7435,0.0000,0.0000,0.9200,0.0219,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-95.002,-79.399,13.862,1.965,7.884,-0.716871,0.961677,0.697093,0.039485,-0.036014,0.053047,0.001582
497,852.00,2.000,-14.323,6.7438,3.4263,52.1386,0.0617,2.1399,0.6063,0.0000,22.3783,0.0000,21.7344,0.0000,0.0000,0.9189,0.0219,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-95.173,-79.550,13.886,1.968,7.899,-0.717372,0.961720,0.697623,0.039442,-0.035984,0.052991,0.001581
