Index,T (C),P (kbars),log(10) f O2,mass (gm),rho (gm/cc),wt% SiO2,wt% TiO2,wt% Al2O3,wt% Fe2O3,wt% Cr2O3,wt% FeO,wt% MnO,wt% MgO,wt% NiO,wt% CoO,wt% CaO,wt% Na2O,wt% K2O,wt% P2O5,wt% H2O,wt% CO2,wt% SO3,wt% Cl2O-1,wt% F2O-1,G (kJ),H (kJ),S (J/K),V (cc),Cp (J/K),     chromite,    hercynite,    magnetite,       spinel,   ulvospinel
276,962.50,2.000,-11.640,0.6031,4.7233,0.0000,10.4970,5.2753,44.6994,0.0000,35.4679,0.0000,4.0604,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-4.811,-3.326,1.201,0.128,0.556,0.000000,-0.105835,0.604522,0.217573,0.283740
277,962.00,2.000,-11.657,0.6117,4.7237,0.0000,10.5369,5.2579,44.6382,0.0000,35.5157,0.0000,4.0514,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-4.879,-3.374,1.218,0.130,0.564,0.000000,-0.105736,0.603766,0.217119,0.284851
278,961.50,2.000,-11.673,0.6203,4.7240,0.0000,10.5766,5.2405,44.5770,0.0000,35.5634,0.0000,4.0425,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-4.946,-3.421,1.235,0.131,0.572,0.000000,-0.105638,0.603011,0.216667,0.285960
279,961.00,2.000,-11.690,0.6289,4.7244,0.0000,10.6163,5.2233,44.5159,0.0000,35.6109,0.0000,4.0336,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-5.014,-3.468,1.252,0.133,0.580,0.000000,-0.105541,0.602256,0.216218,0.287067
280,960.50,2.000,-11.707,0.6374,4.7248,0.0000,10.6559,5.2061,44.4548,0.0000,35.6584,0.0000,4.0248,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-5.080,-3.515,1.269,0.135,0.588,0.000000,-0.105444,0.601501,0.215770,0.288173
281,960.00,2.000,-11.723,0.6459,4.7251,0.0000,10.6955,5.1890,44.3939,0.0000,35.7056,0.0000,4.0160,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-5.147,-3.562,1.286,0.137,0.595,0.000000,-0.105349,0.600747,0.215326,0.289276
282,959.50,2.000,-11.740,0.6544,4.7255,0.0000,10.7350,5.1720,44.3330,0.0000,35.7528,0.0000,4.0073,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-5.213,-3.608,1.302,0.138,0.603,0.000000,-0.105255,0.599994,0.214883,0.290378
283,959.00,2.000,-11.757,0.6628,4.7259,0.0000,10.7743,5.1550,44.2722,0.0000,35.7998,0.0000,3.9986,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-5.279,-3.655,1.319,0.140,0.611,0.000000,-0.105161,0.599241,0.214443,0.291477
284,958.50,2.000,-11.773,0.6712,4.7262,0.0000,10.8137,5.1381,44.2115,0.0000,35.8467,0.0000,3.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-5.345,-3.701,1.335,0.142,0.618,0.000000,-0.105068,0.598489,0.214005,0.292574
285,958.00,2.000,-11.790,0.6796,4.7266,0.0000,10.8529,5.1213,44.1509,0.0000,35.8934,0.0000,3.9814,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-5.411,-3.747,1.351,0.144,0.626,0.000000,-0.104977,0.597737,0.213570,0.293670
286,957.50,2.000,-11.806,0.6879,4.7269,0.0000,10.8920,5.1046,44.0904,0.0000,35.9400,0.0000,3.9729,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-5.476,-3.793,1.368,0.146,0.634,0.000000,-0.104886,0.596986,0.213137,0.294763
287,957.00,2.000,-11.823,0.6962,4.7273,0.0000,10.9311,5.0880,44.0300,0.0000,35.9865,0.0000,3.9644,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-5.541,-3.838,1.384,0.147,0.641,0.000000,-0.104795,0.596236,0.212706,0.295854
288,956.50,2.000,-11.839,0.7045,4.7276,0.0000,10.9701,5.0714,43.9697,0.0000,36.0328,0.0000,3.9560,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-5.606,-3.884,1.400,0.149,0.649,0.000000,-0.104706,0.595487,0.212277,0.296942
289,956.00,2.000,-11.856,0.7127,4.7280,0.0000,11.0090,5.0549,43.9095,0.0000,36.0790,0.0000,3.9476,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-5.670,-3.929,1.416,0.151,0.656,0.000000,-0.104618,0.594738,0.211851,0.298029
290,955.50,2.000,-11.872,0.7210,4.7283,0.0000,11.0478,5.0385,43.8494,0.0000,36.1251,0.0000,3.9392,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-5.734,-3.974,1.432,0.152,0.664,0.000000,-0.104530,0.593991,0.211426,0.299113
291,955.00,2.000,-11.888,0.7291,4.7287,0.0000,11.0865,5.0221,43.7894,0.0000,36.1710,0.0000,3.9309,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-5.798,-4.019,1.448,0.154,0.671,0.000000,-0.104443,0.593244,0.211004,0.300194
292,954.50,2.000,-11.905,0.7373,4.7290,0.0000,11.1251,5.0058,43.7295,0.0000,36.2168,0.0000,3.9227,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-5.861,-4.064,1.464,0.156,0.679,0.000000,-0.104357,0.592499,0.210584,0.301274
293,954.00,2.000,-11.921,0.7454,4.7294,0.0000,11.1637,4.9896,43.6698,0.0000,36.2624,0.0000,3.9145,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-5.925,-4.108,1.480,0.158,0.686,0.000000,-0.104271,0.591754,0.210167,0.302351
294,953.50,2.000,-11.938,0.7534,4.7297,0.0000,11.2021,4.9735,43.6101,0.0000,36.3079,0.0000,3.9063,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-5.988,-4.153,1.496,0.159,0.693,0.000000,-0.104187,0.591010,0.209751,0.303425
295,953.00,2.000,-11.954,0.7615,4.7300,0.0000,11.2405,4.9574,43.5506,0.0000,36.3533,0.0000,3.8982,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-6.050,-4.197,1.511,0.161,0.701,0.000000,-0.104103,0.590268,0.209338,0.304497
296,952.50,2.000,-11.970,0.7695,4.7303,0.0000,11.2787,4.9414,43.4912,0.0000,36.3985,0.0000,3.8901,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-6.113,-4.241,1.527,0.163,0.708,0.000000,-0.104020,0.589526,0.208926,0.305567
297,952.00,2.000,-11.986,0.7775,4.7307,0.0000,11.3169,4.9255,43.4319,0.0000,36.4436,0.0000,3.8821,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-6.175,-4.285,1.542,0.164,0.715,0.000000,-0.103937,0.588786,0.208517,0.306634
298,951.50,2.000,-12.003,0.7854,4.7310,0.0000,11.3550,4.9097,43.3728,0.0000,36.4885,0.0000,3.8741,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-6.237,-4.329,1.558,0.166,0.722,0.000000,-0.103855,0.588047,0.208110,0.307698
299,951.00,2.000,-12.019,0.7934,4.7313,0.0000,11.3929,4.8939,43.3138,0.0000,36.5333,0.0000,3.8661,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-6.298,-4.372,1.573,0.168,0.730,0.000000,-0.103774,0.587310,0.207705,0.308760
300,950.50,2.000,-12.035,0.8012,4.7316,0.0000,11.4308,4.8782,43.2549,0.0000,36.5779,0.0000,3.8582,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-6.360,-4.416,1.589,0.169,0.737,0.000000,-0.103694,0.586573,0.207302,0.309819
301,950.00,2.000,-12.051,0.8091,4.7320,0.0000,11.4686,4.8625,43.1961,0.0000,36.6224,0.0000,3.8503,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-6.421,-4.459,1.604,0.171,0.744,0.000000,-0.103614,0.585838,0.206901,0.310875
