Index,T (C),P (kbars),log(10) f O2,liq mass (gm),liq rho (gm/cc),wt% SiO2,wt% TiO2,wt% Al2O3,wt% Fe2O3,wt% Cr2O3,wt% FeO,wt% MnO,wt% MgO,wt% NiO,wt% CoO,wt% CaO,wt% Na2O,wt% K2O,wt% P2O5,wt% H2O,wt% CO2,wt% SO3,wt% Cl2O-1,wt% F2O-1,liq G (kJ),liq H (kJ),liq S (J/K),liq V (cc),liq Cp (J/K),activity SiO2,activity TiO2,activity Al2O3,activity Fe2O3,activity MgCr2O4,activity Fe2SiO4,activity MnSi0.5O2,activity Mg2SiO4,activity NiSi0.5O2,activity CoSi0.5O2,activity CaSiO3,activity Na2SiO3,activity KAlSiO4,activity Ca3(PO4)2,activity CO2,activity SO3,activity Cl2O-1,activity F2O-1,activity H2O,liq vis (log 10 poise),sol mass (gm),sol rho (gm/cc),sol G (kJ),sol H (kJ),sol S (J/K),sol V (cc),sol Cp (J/K),sys G (kJ),sys H (kJ),sys S (J/K),sys V (cc),sys Cp (J/K),sys dVdT (cc/K),sys dVdP (cc/bar),sys alpha (1/K),sys beta (1/bar),liq dVdT (cc/K),liq dVdP (cc/bar),liq alpha (1/K),liq beta (1/bar)
343,929.00,2.000,-14.735,3.1244525178513e+01,2.2365,59.1660,0.3395,14.6851,0.2926,0.0000,3.9625,0.4053,1.7366,0.0000,0.0000,5.5107,4.0696,2.9160,0.7060,6.2101,0.0000,0.0000,0.0000,0.0000,-5.1265080395518e+02,-4.0481608381364e+02,8.9701551504842e+01,1.3970471092828e+01,4.5268013227564e+01,3.9260279e-01,3.9806143e-02,4.3532744e-03,2.1960050e-03,2.6456249e+00,6.0998923e-02,6.0655082e-03,1.4383136e-02,1.2025074e+00,5.7754066e-01,3.8972544e-02,1.1739150e-05,7.6706401e-03,4.7986021e-01,6.2212227e-01,3.4370501e-01,3.4370501e-01,3.4370501e-01,2.4484684e-01,3.1380,6.8755474821488e+01,2.4623,-1.0744724468922e+03,-8.7797686128354e+02,1.6345346721176e+02,2.7923651361201e+01,8.5184748826075e+01,-1.5871232508473e+03,-1.2827929450972e+03, 2.5315501871660e+02, 4.1894122454029e+01, 1.3045276205364e+02, 9.0944864761181e-03,-2.3383290673178e-03, 2.1708263458908e-04, 5.5815205817563e-05, 1.7604916422512e-03,-1.2336819618516e-04, 1.2601519523239e-04, 8.8306396660093e-06
344,928.50,2.000,-14.751,3.1029795373389e+01,2.2361,59.1846,0.3384,14.6757,0.2908,0.0000,3.9473,0.4086,1.7271,0.0000,0.0000,5.5008,4.0682,2.9345,0.7109,6.2130,0.0000,0.0000,0.0000,0.0000,-5.0910481961879e+02,-4.0207205256503e+02,8.9071499233349e+01,1.3876722627529e+01,4.4951541374804e+01,3.9268600e-01,3.9750302e-02,4.3365696e-03,2.1915862e-03,2.6537584e+00,6.0947360e-02,6.1261859e-03,1.4330748e-02,1.2034627e+00,5.7803631e-01,3.8899550e-02,1.1706432e-05,7.7033132e-03,4.8376348e-01,6.2208600e-01,3.4353820e-01,3.4353820e-01,3.4353820e-01,2.4502287e-01,3.1413,6.8970204626611e+01,2.4610,-1.0778918790347e+03,-8.8084251762245e+02,1.6398232547932e+02,2.8025071243489e+01,8.5470532355474e+01,-1.5869966986535e+03,-1.2829145701875e+03, 2.5305382471267e+02, 4.1901793871019e+01, 1.3042207373028e+02, 9.1278861133245e-03,-2.3493753044625e-03, 2.1783998416445e-04, 5.6068609179223e-05, 1.7488164651186e-03,-1.2257931665075e-04, 1.2602517986843e-04, 8.8334486420860e-06
345,928.00,2.000,-14.768,3.0817067279691e+01,2.2357,59.2031,0.3373,14.6664,0.2890,0.0000,3.9321,0.4119,1.7176,0.0000,0.0000,5.4911,4.0666,2.9532,0.7158,6.2159,0.0000,0.0000,0.0000,0.0000,-5.0559198726212e+02,-3.9935360983383e+02,8.8447219271778e+01,1.3783821558291e+01,4.4638060172358e+01,3.9277002e-01,3.9694528e-02,4.3199345e-03,2.1872325e-03,2.6618637e+00,6.0894393e-02,6.1873313e-03,1.4278605e-02,1.2044061e+00,5.7852367e-01,3.8826612e-02,1.1673165e-05,7.7358989e-03,4.8768399e-01,6.2204247e-01,3.4336751e-01,3.4336751e-01,3.4336751e-01,2.4519910e-01,3.1446,6.9182932720310e+01,2.4598,-1.0812782096929e+03,-8.8368204771463e+02,1.6450581690738e+02,2.8125523866227e+01,8.5753666122675e+01,-1.5868701969551e+03,-1.2830356575485e+03, 2.5295303617916e+02, 4.1909345424518e+01, 1.3039172629503e+02, 9.1610384250057e-03,-2.3602918538321e-03, 2.1859178023922e-04, 5.6318986372221e-05, 1.7372413384688e-03,-1.2179722239319e-04, 1.2603481052930e-04, 8.8362448598250e-06
346,927.50,2.000,-14.784,3.0606321932941e+01,2.2354,59.2215,0.3362,14.6571,0.2872,0.0000,3.9169,0.4152,1.7081,0.0000,0.0000,5.4815,4.0648,2.9718,0.7208,6.2188,0.0000,0.0000,0.0000,0.0000,-5.0211198763597e+02,-3.9666050949850e+02,8.7828657924850e+01,1.3691760118102e+01,4.4327540502010e+01,3.9285484e-01,3.9638819e-02,4.3033691e-03,2.1829432e-03,2.6699403e+00,6.0840032e-02,6.2489456e-03,1.4226706e-02,1.2053378e+00,5.7900279e-01,3.8753728e-02,1.1639356e-05,7.7683950e-03,4.9162168e-01,6.2199171e-01,3.4319296e-01,3.4319296e-01,3.4319296e-01,2.4537551e-01,3.1479,6.9393678067060e+01,2.4586,-1.0846317579144e+03,-8.8649570309471e+02,1.6502399102130e+02,2.8225017763933e+01,8.6034175221703e+01,-1.5867437455504e+03,-1.2831562125932e+03, 2.5285264894615e+02, 4.1916777882035e+01, 1.3036171572371e+02, 9.1939452125117e-03,-2.3710798214972e-03, 2.1933807122260e-04, 5.6566366531561e-05, 1.7257654050077e-03,-1.2102185596530e-04, 1.2604408710945e-04, 8.8390283587641e-06
347,927.00,2.000,-14.801,3.0397540674518e+01,2.2350,59.2398,0.3351,14.6480,0.2854,0.0000,3.9016,0.4186,1.6988,0.0000,0.0000,5.4719,4.0629,2.9906,0.7257,6.2217,0.0000,0.0000,0.0000,0.0000,-4.9866450670930e+02,-3.9399250950719e+02,8.7215762364789e+01,1.3600530668209e+01,4.4019953719199e+01,3.9294048e-01,3.9583176e-02,4.2868731e-03,2.1787180e-03,2.6779880e+00,6.0784288e-02,6.3110297e-03,1.4175049e-02,1.2062577e+00,5.7947369e-01,3.8680900e-02,1.1605012e-05,7.8007989e-03,4.9557649e-01,6.2193373e-01,3.4301458e-01,3.4301458e-01,3.4301458e-01,2.4555211e-01,3.1512,6.9602459325483e+01,2.4574,-1.0879528375306e+03,-8.8928373113854e+02,1.6553689654799e+02,2.8323561332806e+01,8.6312084335634e+01,-1.5866173442399e+03,-1.2832762406457e+03, 2.5275265891278e+02, 4.1924092001016e+01, 1.3033203805483e+02, 9.2266082419475e-03,-2.3817402955059e-03, 2.2007890455264e-04, 5.6810778285866e-05, 1.7143878222438e-03,-1.2025316088651e-04, 1.2605300955286e-04, 8.8417991782923e-06
348,926.50,2.000,-14.817,3.0190705140786e+01,2.2347,59.2580,0.3340,14.6389,0.2837,0.0000,3.8862,0.4219,1.6895,0.0000,0.0000,5.4625,4.0607,3.0093,0.7307,6.2245,0.0000,0.0000,0.0000,0.0000,-4.9524923548611e+02,-3.9134937173443e+02,8.6608480599904e+01,1.3510125693394e+01,4.3715271636564e+01,3.9302693e-01,3.9527598e-02,4.2704466e-03,2.1745563e-03,2.6860062e+00,6.0727170e-02,6.3735845e-03,1.4123634e-02,1.2071659e+00,5.7993638e-01,3.8608127e-02,1.1570137e-05,7.8331084e-03,4.9954834e-01,6.2186856e-01,3.4283240e-01,3.4283240e-01,3.4283240e-01,2.4572891e-01,3.1545,6.9809294859215e+01,2.4562,-1.0912417573399e+03,-8.9204637520926e+02,1.6604458144509e+02,2.8421162836037e+01,8.6587417751277e+01,-1.5864909928260e+03,-1.2833957469437e+03, 2.5265306204499e+02, 4.1931288529430e+01, 1.3030268938784e+02, 9.2590292457032e-03,-2.3922743465841e-03, 2.2081432673371e-04, 5.7052249775369e-05, 1.7031077619049e-03,-1.1949108160452e-04, 1.2606157785324e-04, 8.8445573576675e-06
349,926.00,2.000,-14.834,2.9985797253625e+01,2.2343,59.2761,0.3330,14.6299,0.2819,0.0000,3.8708,0.4253,1.6802,0.0000,0.0000,5.4532,4.0584,3.0282,0.7357,6.2273,0.0000,0.0000,0.0000,0.0000,-4.9186586984566e+02,-3.8873086185618e+02,8.6006761447263e+01,1.3420537797874e+01,4.3413466509577e+01,3.9311420e-01,3.9472083e-02,4.2540893e-03,2.1704577e-03,2.6939946e+00,6.0668690e-02,6.4366107e-03,1.4072457e-02,1.2080624e+00,5.8039091e-01,3.8535410e-02,1.1534740e-05,7.8653208e-03,5.0353717e-01,6.2179621e-01,3.4264645e-01,3.4264645e-01,3.4264645e-01,2.4590589e-01,3.1578,7.0014202746376e+01,2.4551,-1.0944988212673e+03,-8.9478387478488e+02,1.6654709292620e+02,2.8517830408387e+01,8.6860199371933e+01,-1.5863646911130e+03,-1.2835147366411e+03, 2.5255385437346e+02, 4.1938368206261e+01, 1.3027366588151e+02, 9.2912099237448e-03,-2.4026830287365e-03, 2.2154438336868e-04, 5.7290808667606e-05, 1.6919244094369e-03,-1.1873556346235e-04, 1.2606979205446e-04, 8.8473029360386e-06
350,925.50,2.000,-14.850,2.9782799210896e+01,2.2340,59.2940,0.3319,14.6210,0.2802,0.0000,3.8554,0.4287,1.6710,0.0000,0.0000,5.4440,4.0559,3.0471,0.7407,6.2301,0.0000,0.0000,0.0000,0.0000,-4.8851411038170e+02,-3.8613674922415e+02,8.5410554505108e+01,1.3331759701169e+01,4.3114511022074e+01,3.9320229e-01,3.9416632e-02,4.2378012e-03,2.1664216e-03,2.7019528e+00,6.0608857e-02,6.5001091e-03,1.4021520e-02,1.2089474e+00,5.8083730e-01,3.8462749e-02,1.1498827e-05,7.8974338e-03,5.0754291e-01,6.2171673e-01,3.4245674e-01,3.4245674e-01,3.4245674e-01,2.4608307e-01,3.1612,7.0217200789105e+01,2.4540,-1.0977243285257e+03,-8.9749646558648e+02,1.6704447748650e+02,2.8613572060837e+01,8.7130452730266e+01,-1.5862384389074e+03,-1.2836332148106e+03, 2.5245503199161e+02, 4.1945331762006e+01, 1.3024496375234e+02, 9.3231519449577e-03,-2.4129673798646e-03, 2.2226911919201e-04, 5.7526482173404e-05, 1.6808369634915e-03,-1.1798655266497e-04, 1.2607765225053e-04, 8.8500359524656e-06
351,925.00,2.000,-14.866,2.9581693477347e+01,2.2336,59.3119,0.3309,14.6122,0.2784,0.0000,3.8399,0.4322,1.6619,0.0000,0.0000,5.4349,4.0532,3.0660,0.7457,6.2328,0.0000,0.0000,0.0000,0.0000,-4.8519366224905e+02,-3.8356680674584e+02,8.4819810126620e+01,1.3243784234158e+01,4.2818378272462e+01,3.9329121e-01,3.9361244e-02,4.2215820e-03,2.1624475e-03,2.7098805e+00,6.0547681e-02,6.5640803e-03,1.3970819e-02,1.2098207e+00,5.8127559e-01,3.8390143e-02,1.1462403e-05,7.9294449e-03,5.1156548e-01,6.2163012e-01,3.4226332e-01,3.4226332e-01,3.4226332e-01,2.4626043e-01,3.1645,7.0418306522654e+01,2.4529,-1.1009185737684e+03,-9.0018437970067e+02,1.6753678092702e+02,2.8708395684992e+01,8.7398201000563e+01,-1.5861122360174e+03,-1.2837511864465e+03, 2.5235659105364e+02, 4.1952179919150e+01, 1.3021657927303e+02, 9.3548569483969e-03,-2.4231284223436e-03, 2.2298857810072e-04, 5.7759297061880e-05, 1.6698446354422e-03,-1.1724399624761e-04, 1.2608515858597e-04, 8.8527564459425e-06
352,924.50,2.000,-14.882,2.9382462775277e+01,2.2333,59.3297,0.3298,14.6035,0.2767,0.0000,3.8243,0.4356,1.6529,0.0000,0.0000,5.4259,4.0503,3.0850,0.7508,6.2355,0.0000,0.0000,0.0000,0.0000,-4.8190423500612e+02,-3.8102081076120e+02,8.4234479392915e+01,1.3156604335023e+01,4.2525041759571e+01,3.9338095e-01,3.9305917e-02,4.2054317e-03,2.1585351e-03,2.7177773e+00,6.0485174e-02,6.6285249e-03,1.3920354e-02,1.2106826e+00,5.8170581e-01,3.8317593e-02,1.1425477e-05,7.9613516e-03,5.1560481e-01,6.2153642e-01,3.4206621e-01,3.4206621e-01,3.4206621e-01,2.4643799e-01,3.1678,7.0617537224724e+01,2.4518,-1.1040818472473e+03,-9.0284784570535e+02,1.6802404837967e+02,2.8802309057636e+01,8.7663467011365e+01,-1.5859860822534e+03,-1.2838686564665e+03, 2.5225852777258e+02, 4.1958913392659e+01, 1.3018850877094e+02, 9.3863265446160e-03,-2.4331671636268e-03, 2.2370280318694e-04, 5.7989279675973e-05, 1.6589466488820e-03,-1.1650784204273e-04, 1.2609231125586e-04, 8.8554644554124e-06
353,924.00,2.000,-14.898,2.9185090076493e+01,2.2329,59.3473,0.3288,14.5948,0.2750,0.0000,3.8088,0.4391,1.6439,0.0000,0.0000,5.4169,4.0472,3.1041,0.7559,6.2382,0.0000,0.0000,0.0000,0.0000,-4.7864554247922e+02,-3.7849854093657e+02,8.3654514089842e+01,1.3070213045768e+01,4.2234475370430e+01,3.9347153e-01,3.9250652e-02,4.1893501e-03,2.1546838e-03,2.7256428e+00,6.0421345e-02,6.6934434e-03,1.3870123e-02,1.2115330e+00,5.8212799e-01,3.8245099e-02,1.1388054e-05,7.9931514e-03,5.1966083e-01,6.2143566e-01,3.4186543e-01,3.4186543e-01,3.4186543e-01,2.4661574e-01,3.1712,7.0814909923508e+01,2.4507,-1.1072144349481e+03,-9.0548708877803e+02,1.6850632432868e+02,2.8895319844616e+01,8.7926273256297e+01,-1.5858599774273e+03,-1.2839856297146e+03, 2.5216083841853e+02, 4.1965532890384e+01, 1.3016074862673e+02, 9.4175623167692e-03,-2.4430845967560e-03, 2.2441183676539e-04, 5.8216455945824e-05, 1.6481422391960e-03,-1.1577803865223e-04, 1.2609911050605e-04, 8.8581600197951e-06
354,923.50,2.000,-14.914,2.8989558593370e+01,2.2326,59.3649,0.3278,14.5863,0.2733,0.0000,3.7931,0.4425,1.6350,0.0000,0.0000,5.4081,4.0440,3.1232,0.7610,6.2408,0.0000,0.0000,0.0000,0.0000,-4.7541730261171e+02,-3.7599978014651e+02,8.3079866682155e+01,1.2984603508328e+01,4.1946653366734e+01,3.9356294e-01,3.9195448e-02,4.1733371e-03,2.1508931e-03,2.7334768e+00,6.0356205e-02,6.7588362e-03,1.3820125e-02,1.2123720e+00,5.8254218e-01,3.8172661e-02,1.1350142e-05,8.0248418e-03,5.2373344e-01,6.2132787e-01,3.4166103e-01,3.4166103e-01,3.4166103e-01,2.4679368e-01,3.1746,7.1010441406631e+01,2.4497,-1.1103166187415e+03,-9.0810233081635e+02,1.6898365263460e+02,2.8987435605199e+01,8.8186641906168e+01,-1.5857339213533e+03,-1.2841021109629e+03, 2.5206351931676e+02, 4.1972039113527e+01, 1.3013329527290e+02, 9.4485658218853e-03,-2.4528817009365e-03, 2.2511572040445e-04, 5.8440851403524e-05, 1.6374306530801e-03,-1.1505453541581e-04, 1.2610555663328e-04, 8.8608431780003e-06
355,923.00,2.000,-14.930,2.8795851771311e+01,2.2323,59.3823,0.3268,14.5778,0.2716,0.0000,3.7775,0.4460,1.6261,0.0000,0.0000,5.3994,4.0405,3.1423,0.7661,6.2434,0.0000,0.0000,0.0000,0.0000,-4.7221923733667e+02,-3.7352431437422e+02,8.2510490291729e+01,1.2899768961304e+01,4.1661550373373e+01,3.9365518e-01,3.9140304e-02,4.1573925e-03,2.1471625e-03,2.7412788e+00,6.0289765e-02,6.8247036e-03,1.3770360e-02,1.2131997e+00,5.8294840e-01,3.8100279e-02,1.1311748e-05,8.0564204e-03,5.2782257e-01,6.2121307e-01,3.4145303e-01,3.4145303e-01,3.4145303e-01,2.4697181e-01,3.1779,7.1204148228690e+01,2.4487,-1.1133886765102e+03,-9.1069379053972e+02,1.6945607655438e+02,2.9078663795720e+01,8.8444594819146e+01,-1.5856079138469e+03,-1.2842181049139e+03, 2.5196656684611e+02, 4.1978432757024e+01, 1.3010614519252e+02, 9.4793385919192e-03,-2.4625594420208e-03, 2.2581449495237e-04, 5.8662491195762e-05, 1.6268111481379e-03,-1.1433728238477e-04, 1.2611164998520e-04, 8.8635139689518e-06
356,922.50,2.000,-14.946,2.8603953280508e+01,2.2319,59.3997,0.3258,14.5694,0.2699,0.0000,3.7617,0.4496,1.6173,0.0000,0.0000,5.3908,4.0369,3.1615,0.7712,6.2460,0.0000,0.0000,0.0000,0.0000,-4.6905107243798e+02,-3.7107193260266e+02,8.1946338673792e+01,1.2815702736382e+01,4.1379141365952e+01,3.9374827e-01,3.9085219e-02,4.1415161e-03,2.1434916e-03,2.7490486e+00,6.0222033e-02,6.8910459e-03,1.3720825e-02,1.2140160e+00,5.8334670e-01,3.8027953e-02,1.1272878e-05,8.0878847e-03,5.3192814e-01,6.2109130e-01,3.4124146e-01,3.4124146e-01,3.4124146e-01,2.4715013e-01,3.1813,7.1396046719492e+01,2.4477,-1.1164308822879e+03,-9.1326168360044e+02,1.6992363876342e+02,2.9169011773583e+01,8.8700153551901e+01,-1.5854819547259e+03,-1.2843336162031e+03, 2.5186997743721e+02, 4.1984714509964e+01, 1.3007929491785e+02, 9.5098821349214e-03,-2.4721187730353e-03, 2.2650820056581e-04, 5.8881400097375e-05, 1.6162829924375e-03,-1.1362623029297e-04, 1.2611739096048e-04, 8.8661724316061e-06
357,922.00,2.000,-14.962,2.8413847008771e+01,2.2316,59.4169,0.3248,14.5612,0.2683,0.0000,3.7460,0.4531,1.6086,0.0000,0.0000,5.3823,4.0331,3.1808,0.7764,6.2486,0.0000,0.0000,0.0000,0.0000,-4.6591253742899e+02,-3.6864242671960e+02,8.1387366196202e+01,1.2732398255218e+01,4.1099401659885e+01,3.9384220e-01,3.9030193e-02,4.1257078e-03,2.1398800e-03,2.7567858e+00,6.0153022e-02,6.9578632e-03,1.3671519e-02,1.2148212e+00,5.8373712e-01,3.7955683e-02,1.1233540e-05,8.1192321e-03,5.3605005e-01,6.2096260e-01,3.4102635e-01,3.4102635e-01,3.4102635e-01,2.4732864e-01,3.1847,7.1586152991230e+01,2.4467,-1.1194435063806e+03,-9.1580622268056e+02,1.7038638137473e+02,2.9258486800730e+01,8.8953339369300e+01,-1.5853560438096e+03,-1.2844486494002e+03, 2.5177374757093e+02, 4.1990885055948e+01, 1.3005274102919e+02, 9.5401979360419e-03,-2.4815606346384e-03, 2.2719687673481e-04, 5.9097602523310e-05, 1.6058454641284e-03,-1.1292133053178e-04, 1.2612278000889e-04, 8.8688186049714e-06
358,921.50,2.000,-14.978,2.8225517053948e+01,2.2313,59.4340,0.3239,14.5529,0.2666,0.0000,3.7302,0.4567,1.5999,0.0000,0.0000,5.3739,4.0292,3.2001,0.7816,6.2511,0.0000,0.0000,0.0000,0.0000,-4.6280336542476e+02,-3.6623559141748e+02,8.0833527817579e+01,1.2649849026146e+01,4.0822306898906e+01,3.9393697e-01,3.8975225e-02,4.1099675e-03,2.1363271e-03,2.7644902e+00,6.0082741e-02,7.0251556e-03,1.3622442e-02,1.2156152e+00,5.8411970e-01,3.7883470e-02,1.1193741e-05,8.1504601e-03,5.4018822e-01,6.2082700e-01,3.4080775e-01,3.4080775e-01,3.4080775e-01,2.4750735e-01,3.1881,7.1774482946053e+01,2.4457,-1.1224268154942e+03,-9.1832761759407e+02,1.7084434595920e+02,2.9347096047328e+01,8.9204173254657e+01,-1.5852301809190e+03,-1.2845632090116e+03, 2.5167787377678e+02, 4.1996945073474e+01, 1.3002648015356e+02, 9.5702874586161e-03,-2.4908859556082e-03, 2.2788056230930e-04, 5.9311122541186e-05, 1.5954978510317e-03,-1.1222253512343e-04, 1.2612781763118e-04, 8.8714525281272e-06
359,921.00,2.000,-14.993,2.8038947717246e+01,2.2310,59.4510,0.3229,14.5448,0.2650,0.0000,3.7144,0.4602,1.5913,0.0000,0.0000,5.3656,4.0250,3.2194,0.7868,6.2535,0.0000,0.0000,0.0000,0.0000,-4.5972329302899e+02,-3.6385122410490e+02,8.0284779068027e+01,1.2568048641278e+01,4.0547833044903e+01,3.9403260e-01,3.8920315e-02,4.0942950e-03,2.1328325e-03,2.7721614e+00,6.0011201e-02,7.0929231e-03,1.3573591e-02,1.2163981e+00,5.8449449e-01,3.7811313e-02,1.1153487e-05,8.1815663e-03,5.4434256e-01,6.2068453e-01,3.4058567e-01,3.4058567e-01,3.4058567e-01,2.4768624e-01,3.1915,7.1961052282755e+01,2.4448,-1.1253810728480e+03,-9.2082607537731e+02,1.7129757356337e+02,2.9434846594980e+01,8.9452675918770e+01,-1.5851043658770e+03,-1.2846772994822e+03, 2.5158235263140e+02, 4.2002895236258e+01, 1.3000050896367e+02, 9.6001521451001e-03,-2.5000956532671e-03, 2.2855929552239e-04, 5.9521983882409e-05, 1.5852394502837e-03,-1.1152979669770e-04, 1.2613250437917e-04, 8.8740742402439e-06
360,920.50,2.000,-15.009,2.7854123496022e+01,2.2307,59.4680,0.3220,14.5368,0.2634,0.0000,3.6986,0.4638,1.5827,0.0000,0.0000,5.3574,4.0207,3.2388,0.7920,6.2560,0.0000,0.0000,0.0000,0.0000,-4.5667206021236e+02,-3.6148912481114e+02,7.9741076028337e+01,1.2486990773367e+01,4.0275956366994e+01,3.9412907e-01,3.8865462e-02,4.0786901e-03,2.1293958e-03,2.7797993e+00,5.9938412e-02,7.1611656e-03,1.3524966e-02,1.2171700e+00,5.8486152e-01,3.7739212e-02,1.1112787e-05,8.2125481e-03,5.4851297e-01,6.2053523e-01,3.4036016e-01,3.4036016e-01,3.4036016e-01,2.4786533e-01,3.1949,7.2145876503979e+01,2.4438,-1.1283065382958e+03,-9.2330180038630e+02,1.7174610472876e+02,2.9521745440232e+01,8.9698867809685e+01,-1.5849785985081e+03,-1.2847909251974e+03, 2.5148718075709e+02, 4.2008736213599e+01, 1.2997482417668e+02, 9.6297934181063e-03,-2.5091906339431e-03, 2.2923311401567e-04, 5.9730209954063e-05, 1.5750695679471e-03,-1.1084306846644e-04, 1.2613684085573e-04, 8.8766837805995e-06
361,920.00,2.000,-15.024,2.7671029077479e+01,2.2303,59.4848,0.3210,14.5288,0.2617,0.0000,3.6827,0.4675,1.5742,0.0000,0.0000,5.3492,4.0162,3.2582,0.7972,6.2584,0.0000,0.0000,0.0000,0.0000,-4.5364941020589e+02,-3.5914909610262e+02,7.9202375311797e+01,1.2406669173069e+01,4.0006653431933e+01,3.9422639e-01,3.8810665e-02,4.0631526e-03,2.1260164e-03,2.7874034e+00,5.9864385e-02,7.2298830e-03,1.3476566e-02,1.2179309e+00,5.8522084e-01,3.7667168e-02,1.1071647e-05,8.2434030e-03,5.5269935e-01,6.2037915e-01,3.4013126e-01,3.4013126e-01,3.4013126e-01,2.4804461e-01,3.1983,7.2328970922522e+01,2.4429,-1.1312034684327e+03,-9.2575499438203e+02,1.7218997950859e+02,2.9607799497613e+01,8.9942769121229e+01,-1.5848528786386e+03,-1.2849040904846e+03, 2.5139235482038e+02, 4.2014468670682e+01, 1.2994942255316e+02, 9.6592126812970e-03,-2.5181717933731e-03, 2.2990205486134e-04, 5.9935823849424e-05, 1.5649875186721e-03,-1.1016230420159e-04, 1.2614082771460e-04, 8.8792811885986e-06
362,919.50,2.000,-15.040,2.7489649332629e+01,2.2300,59.5015,0.3201,14.5210,0.2601,0.0000,3.6668,0.4711,1.5657,0.0000,0.0000,5.3412,4.0116,3.2777,0.8025,6.2608,0.0000,0.0000,0.0000,0.0000,-4.5065508939875e+02,-3.5683094300286e+02,7.8668634046777e+01,1.2327077666321e+01,3.9739901094914e+01,3.9432458e-01,3.8755924e-02,4.0476825e-03,2.1226939e-03,2.7949735e+00,5.9789131e-02,7.2990748e-03,1.3428389e-02,1.2186810e+00,5.8557250e-01,3.7595181e-02,1.1030075e-05,8.2741286e-03,5.5690162e-01,6.2021632e-01,3.3989898e-01,3.3989898e-01,3.3989898e-01,2.4822409e-01,3.2018,7.2510350667372e+01,2.4420,-1.1340721166975e+03,-9.2818585661221e+02,1.7262923748396e+02,2.9693015602541e+01,9.0184399801179e+01,-1.5847272060962e+03,-1.2850167996151e+03, 2.5129787153074e+02, 4.2020093268862e+01, 1.2992430089609e+02, 9.6884113202391e-03,-2.5270400170878e-03, 2.3056615458344e-04, 6.0138848358063e-05, 1.5549926253717e-03,-1.0948745821415e-04, 1.2614446566035e-04, 8.8818665037923e-06
363,919.00,2.000,-15.055,2.7309969309576e+01,2.2297,59.5181,0.3192,14.5132,0.2585,0.0000,3.6508,0.4747,1.5573,0.0000,0.0000,5.3333,4.0067,3.2972,0.8078,6.2631,0.0000,0.0000,0.0000,0.0000,-4.4768884722480e+02,-3.5453447290334e+02,7.8139809857372e+01,1.2248210151419e+01,3.9475676489400e+01,3.9442362e-01,3.8701238e-02,4.0322794e-03,2.1194279e-03,2.8025094e+00,5.9712659e-02,7.3687409e-03,1.3380434e-02,1.2194202e+00,5.8591655e-01,3.7523251e-02,1.0988078e-05,8.3047223e-03,5.6111968e-01,6.2004679e-01,3.3966338e-01,3.3966338e-01,3.3966338e-01,2.4840376e-01,3.2052,7.2690030690425e+01,2.4411,-1.1369127334857e+03,-9.3059458390220e+02,1.7306391778173e+02,2.9777400514579e+01,9.0423779560379e+01,-1.5846015807105e+03,-1.2851290568055e+03, 2.5120372763910e+02, 4.2025610665998e+01, 1.2989945604978e+02, 9.7173907033758e-03,-2.5357961808388e-03, 2.3122544918159e-04, 6.0339305976831e-05, 1.5450842188607e-03,-1.0881848533026e-04, 1.2614775544831e-04, 8.8844397658914e-06
364,918.50,2.000,-15.071,2.7131974228102e+01,2.2294,59.5346,0.3183,14.5055,0.2570,0.0000,3.6349,0.4784,1.5490,0.0000,0.0000,5.3254,4.0017,3.3168,0.8131,6.2654,0.0000,0.0000,0.0000,0.0000,-4.4475043607082e+02,-3.5225949549156e+02,7.7615860847781e+01,1.2170060596661e+01,3.9213957018849e+01,3.9452351e-01,3.8646606e-02,4.0169433e-03,2.1162178e-03,2.8100109e+00,5.9634981e-02,7.4388808e-03,1.3332699e-02,1.2201487e+00,5.8625304e-01,3.7451378e-02,1.0945664e-05,8.3351817e-03,5.6535341e-01,6.1987059e-01,3.3942449e-01,3.3942449e-01,3.3942449e-01,2.4858362e-01,3.2086,7.2868025771899e+01,2.4402,-1.1397255662417e+03,-9.3298137072840e+02,1.7349405908893e+02,2.9860960920038e+01,9.0660927880075e+01,-1.5844760023125e+03,-1.2852408662200e+03, 2.5110991993671e+02, 4.2031021516698e+01, 1.2987488489892e+02, 9.7461521827944e-03,-2.5444411509456e-03, 2.3187997415010e-04, 6.0537218919001e-05, 1.5352616375632e-03,-1.0815534087255e-04, 1.2615069788432e-04, 8.8870010147876e-06
