Index,T (C),P (kbars),log(10) f O2,mass (gm),rho (gm/cc),wt% SiO2,wt% TiO2,wt% Al2O3,wt% Fe2O3,wt% Cr2O3,wt% FeO,wt% MnO,wt% MgO,wt% NiO,wt% CoO,wt% CaO,wt% Na2O,wt% K2O,wt% P2O5,wt% H2O,wt% CO2,wt% SO3,wt% Cl2O-1,wt% F2O-1,G (kJ),H (kJ),S (J/K),V (cc),Cp (J/K),     chromite,    hercynite,    magnetite,       spinel,   ulvospinel
339,931.00,2.000,-14.667,4.0527,4.7048,0.0000,14.7164,5.8032,35.7293,0.0000,40.0717,0.0000,3.6794,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-33.091,-23.418,8.032,0.861,3.727,0.000000,-0.073946,0.481322,0.196387,0.396237
340,930.50,2.000,-14.684,4.0529,4.7056,0.0000,14.7204,5.7853,35.7356,0.0000,40.0928,0.0000,3.6660,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-33.074,-23.408,8.030,0.861,3.726,0.000000,-0.073626,0.481496,0.195712,0.396418
341,930.00,2.000,-14.701,4.0530,4.7063,0.0000,14.7240,5.7675,35.7423,0.0000,40.1135,0.0000,3.6527,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-33.057,-23.398,8.028,0.861,3.726,0.000000,-0.073307,0.481677,0.195040,0.396590
342,929.50,2.000,-14.718,4.0530,4.7071,0.0000,14.7273,5.7498,35.7497,0.0000,40.1337,0.0000,3.6396,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-33.039,-23.387,8.026,0.861,3.725,0.000000,-0.072989,0.481866,0.194372,0.396752
343,929.00,2.000,-14.735,4.0529,4.7078,0.0000,14.7302,5.7322,35.7576,0.0000,40.1535,0.0000,3.6264,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-33.021,-23.375,8.024,0.861,3.724,0.000000,-0.072673,0.482062,0.193707,0.396904
344,928.50,2.000,-14.751,4.0528,4.7085,0.0000,14.7328,5.7148,35.7661,0.0000,40.1730,0.0000,3.6134,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-33.002,-23.363,8.021,0.861,3.724,0.000000,-0.072359,0.482265,0.193047,0.397047
345,928.00,2.000,-14.768,4.0526,4.7093,0.0000,14.7350,5.6975,35.7751,0.0000,40.1920,0.0000,3.6004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-32.983,-23.351,8.019,0.861,3.723,0.000000,-0.072045,0.482475,0.192389,0.397181
346,927.50,2.000,-14.784,4.0523,4.7100,0.0000,14.7369,5.6803,35.7847,0.0000,40.2105,0.0000,3.5876,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-32.963,-23.338,8.016,0.860,3.722,0.000000,-0.071733,0.482692,0.191736,0.397304
347,927.00,2.000,-14.801,4.0520,4.7107,0.0000,14.7385,5.6632,35.7948,0.0000,40.2287,0.0000,3.5748,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-32.942,-23.325,8.013,0.860,3.721,0.000000,-0.071422,0.482917,0.191086,0.397419
348,926.50,2.000,-14.817,4.0515,4.7115,0.0000,14.7397,5.6463,35.8056,0.0000,40.2465,0.0000,3.5620,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-32.921,-23.312,8.010,0.860,3.720,0.000000,-0.071113,0.483149,0.190440,0.397523
349,926.00,2.000,-14.834,4.0510,4.7122,0.0000,14.7406,5.6294,35.8168,0.0000,40.2638,0.0000,3.5494,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-32.899,-23.298,8.006,0.860,3.719,0.000000,-0.070804,0.483389,0.189797,0.397619
350,925.50,2.000,-14.850,4.0504,4.7129,0.0000,14.7411,5.6127,35.8287,0.0000,40.2808,0.0000,3.5368,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-32.876,-23.283,8.003,0.859,3.718,0.000000,-0.070497,0.483635,0.189158,0.397704
351,925.00,2.000,-14.866,4.0498,4.7137,0.0000,14.7413,5.5961,35.8411,0.0000,40.2973,0.0000,3.5242,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-32.853,-23.269,7.999,0.859,3.717,0.000000,-0.070191,0.483889,0.188522,0.397781
352,924.50,2.000,-14.882,4.0490,4.7144,0.0000,14.7412,5.5796,35.8540,0.0000,40.3135,0.0000,3.5118,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-32.829,-23.253,7.996,0.859,3.715,0.000000,-0.069887,0.484150,0.187889,0.397848
353,924.00,2.000,-14.898,4.0482,4.7151,0.0000,14.7407,5.5632,35.8675,0.0000,40.3292,0.0000,3.4994,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-32.805,-23.238,7.992,0.859,3.714,0.000000,-0.069583,0.484418,0.187260,0.397905
354,923.50,2.000,-14.914,4.0473,4.7158,0.0000,14.7399,5.5469,35.8816,0.0000,40.3445,0.0000,3.4871,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-32.780,-23.222,7.988,0.858,3.713,0.000000,-0.069281,0.484694,0.186634,0.397953
355,923.00,2.000,-14.930,4.0463,4.7166,0.0000,14.7387,5.5308,35.8962,0.0000,40.3595,0.0000,3.4749,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-32.755,-23.205,7.984,0.858,3.711,0.000000,-0.068980,0.484976,0.186011,0.397992
356,922.50,2.000,-14.946,4.0453,4.7173,0.0000,14.7372,5.5147,35.9114,0.0000,40.3740,0.0000,3.4627,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-32.729,-23.188,7.979,0.858,3.710,0.000000,-0.068680,0.485266,0.185392,0.398021
357,922.00,2.000,-14.962,4.0442,4.7180,0.0000,14.7354,5.4988,35.9272,0.0000,40.3881,0.0000,3.4506,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-32.702,-23.171,7.975,0.857,3.708,0.000000,-0.068381,0.485563,0.184776,0.398041
358,921.50,2.000,-14.978,4.0430,4.7187,0.0000,14.7332,5.4829,35.9434,0.0000,40.4019,0.0000,3.4385,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-32.675,-23.153,7.970,0.857,3.706,0.000000,-0.068083,0.485868,0.184163,0.398052
359,921.00,2.000,-14.993,4.0417,4.7194,0.0000,14.7307,5.4672,35.9603,0.0000,40.4152,0.0000,3.4266,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-32.647,-23.135,7.965,0.856,3.705,0.000000,-0.067786,0.486179,0.183554,0.398053
360,920.50,2.000,-15.009,4.0404,4.7202,0.0000,14.7279,5.4516,35.9777,0.0000,40.4282,0.0000,3.4146,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-32.618,-23.116,7.961,0.856,3.703,0.000000,-0.067491,0.486498,0.182947,0.398045
361,920.00,2.000,-15.024,4.0390,4.7209,0.0000,14.7247,5.4361,35.9956,0.0000,40.4408,0.0000,3.4028,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-32.589,-23.097,7.956,0.856,3.701,0.000000,-0.067196,0.486824,0.182344,0.398028
362,919.50,2.000,-15.040,4.0375,4.7216,0.0000,14.7213,5.4206,36.0141,0.0000,40.4530,0.0000,3.3910,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-32.560,-23.078,7.950,0.855,3.699,0.000000,-0.066903,0.487157,0.181743,0.398002
363,919.00,2.000,-15.055,4.0359,4.7223,0.0000,14.7175,5.4053,36.0331,0.0000,40.4648,0.0000,3.3793,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-32.530,-23.058,7.945,0.855,3.697,0.000000,-0.066610,0.487497,0.181146,0.397967
364,918.50,2.000,-15.071,4.0343,4.7230,0.0000,14.7133,5.3901,36.0527,0.0000,40.4762,0.0000,3.3676,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-32.499,-23.038,7.940,0.854,3.695,0.000000,-0.066319,0.487845,0.180552,0.397922
365,918.00,2.000,-15.086,4.0326,4.7237,0.0000,14.7088,5.3750,36.0728,0.0000,40.4873,0.0000,3.3561,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-32.468,-23.017,7.934,0.854,3.693,0.000000,-0.066028,0.488199,0.179961,0.397868
366,917.50,2.000,-15.101,4.0309,4.7244,0.0000,14.7041,5.3600,36.0935,0.0000,40.4979,0.0000,3.3445,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-32.436,-22.996,7.928,0.853,3.691,0.000000,-0.065739,0.488561,0.179373,0.397805
367,917.00,2.000,-15.116,4.0290,4.7252,0.0000,14.6989,5.3451,36.1147,0.0000,40.5082,0.0000,3.3331,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-32.404,-22.975,7.922,0.853,3.689,0.000000,-0.065451,0.488930,0.178787,0.397734
368,916.50,2.000,-15.131,4.0271,4.7259,0.0000,14.6935,5.3303,36.1364,0.0000,40.5181,0.0000,3.3216,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-32.371,-22.953,7.916,0.852,3.686,0.000000,-0.065164,0.489306,0.178205,0.397653
369,916.00,2.000,-15.146,4.0251,4.7266,0.0000,14.6877,5.3156,36.1587,0.0000,40.5276,0.0000,3.3103,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-32.337,-22.931,7.910,0.852,3.684,0.000000,-0.064877,0.489689,0.177626,0.397563
370,915.50,2.000,-15.161,4.0231,4.7273,0.0000,14.6817,5.3010,36.1815,0.0000,40.5368,0.0000,3.2990,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-32.303,-22.908,7.904,0.851,3.682,0.000000,-0.064592,0.490079,0.177049,0.397464
371,915.00,2.000,-15.176,4.0210,4.7280,0.0000,14.6753,5.2865,36.2048,0.0000,40.5456,0.0000,3.2878,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-32.269,-22.886,7.898,0.850,3.679,0.000000,-0.064308,0.490475,0.176476,0.397356
372,914.50,2.000,-15.191,4.0188,4.7287,0.0000,14.6685,5.2721,36.2287,0.0000,40.5540,0.0000,3.2766,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-32.234,-22.862,7.891,0.850,3.677,0.000000,-0.064024,0.490879,0.175905,0.397240
373,914.00,2.000,-15.205,4.0165,4.7294,0.0000,14.6615,5.2578,36.2531,0.0000,40.5621,0.0000,3.2655,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-32.198,-22.839,7.884,0.849,3.674,0.000000,-0.063742,0.491290,0.175337,0.397114
374,913.50,2.000,-15.220,4.0142,4.7301,0.0000,14.6542,5.2436,36.2780,0.0000,40.5698,0.0000,3.2544,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-32.162,-22.815,7.877,0.849,3.672,0.000000,-0.063460,0.491708,0.174772,0.396980
375,913.00,2.000,-15.235,4.0118,4.7308,0.0000,14.6465,5.2295,36.3035,0.0000,40.5771,0.0000,3.2434,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-32.126,-22.790,7.871,0.848,3.669,0.000000,-0.063180,0.492133,0.174210,0.396837
376,912.50,2.000,-15.249,4.0094,4.7315,0.0000,14.6385,5.2154,36.3295,0.0000,40.5841,0.0000,3.2325,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-32.089,-22.765,7.863,0.847,3.666,0.000000,-0.062900,0.492565,0.173650,0.396685
377,912.00,2.000,-15.263,4.0068,4.7322,0.0000,14.6303,5.2015,36.3560,0.0000,40.5907,0.0000,3.2216,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-32.051,-22.740,7.856,0.847,3.663,0.000000,-0.062622,0.493004,0.173093,0.396524
378,911.50,2.000,-15.278,4.0043,4.7329,0.0000,14.6217,5.1877,36.3830,0.0000,40.5969,0.0000,3.2108,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-32.013,-22.715,7.849,0.846,3.660,0.000000,-0.062344,0.493449,0.172539,0.396355
379,911.00,2.000,-15.292,4.0016,4.7336,0.0000,14.6128,5.1739,36.4105,0.0000,40.6028,0.0000,3.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-31.975,-22.689,7.842,0.845,3.658,0.000000,-0.062067,0.493902,0.171988,0.396178
380,910.50,2.000,-15.306,3.9989,4.7343,0.0000,14.6036,5.1602,36.4385,0.0000,40.6084,0.0000,3.1893,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-31.936,-22.663,7.834,0.845,3.655,0.000000,-0.061791,0.494361,0.171439,0.395991
381,910.00,2.000,-15.320,3.9961,4.7350,0.0000,14.5941,5.1467,36.4671,0.0000,40.6136,0.0000,3.1786,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-31.896,-22.636,7.826,0.844,3.652,0.000000,-0.061516,0.494827,0.170893,0.395796
382,909.50,2.000,-15.334,3.9933,4.7357,0.0000,14.5843,5.1332,36.4961,0.0000,40.6184,0.0000,3.1680,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-31.856,-22.610,7.818,0.843,3.648,0.000000,-0.061242,0.495299,0.170350,0.395593
383,909.00,2.000,-15.348,3.9904,4.7364,0.0000,14.5742,5.1198,36.5257,0.0000,40.6229,0.0000,3.1575,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-31.816,-22.582,7.811,0.842,3.645,0.000000,-0.060969,0.495779,0.169809,0.395381
384,908.50,2.000,-15.362,3.9874,4.7371,0.0000,14.5638,5.1065,36.5558,0.0000,40.6271,0.0000,3.1470,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-31.775,-22.555,7.803,0.842,3.642,0.000000,-0.060697,0.496265,0.169271,0.395161
385,908.00,2.000,-15.376,3.9844,4.7378,0.0000,14.5530,5.0932,36.5863,0.0000,40.6309,0.0000,3.1365,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-31.733,-22.527,7.794,0.841,3.639,0.000000,-0.060425,0.496757,0.168735,0.394933
386,907.50,2.000,-15.390,3.9814,4.7385,0.0000,14.5421,5.0801,36.6174,0.0000,40.6343,0.0000,3.1261,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-31.692,-22.499,7.786,0.840,3.636,0.000000,-0.060155,0.497257,0.168202,0.394696
387,907.00,2.000,-15.404,3.9782,4.7392,0.0000,14.5308,5.0670,36.6489,0.0000,40.6375,0.0000,3.1158,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-31.649,-22.470,7.778,0.839,3.632,0.000000,-0.059885,0.497763,0.167672,0.394451
388,906.50,2.000,-15.417,3.9750,4.7399,0.0000,14.5192,5.0541,36.6810,0.0000,40.6403,0.0000,3.1055,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-31.607,-22.442,7.769,0.839,3.629,0.000000,-0.059617,0.498275,0.167144,0.394198
389,906.00,2.000,-15.431,3.9718,4.7406,0.0000,14.5073,5.0412,36.7135,0.0000,40.6427,0.0000,3.0953,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-31.564,-22.413,7.761,0.838,3.625,0.000000,-0.059349,0.498794,0.166619,0.393936
390,905.50,2.000,-15.445,3.9685,4.7413,0.0000,14.4952,5.0284,36.7465,0.0000,40.6449,0.0000,3.0851,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-31.520,-22.383,7.752,0.837,3.622,0.000000,-0.059082,0.499319,0.166096,0.393667
391,905.00,2.000,-15.458,3.9651,4.7420,0.0000,14.4827,5.0157,36.7800,0.0000,40.6467,0.0000,3.0749,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-31.476,-22.354,7.743,0.836,3.618,0.000000,-0.058816,0.499851,0.165575,0.393389
392,904.50,2.000,-15.471,3.9617,4.7427,0.0000,14.4700,5.0030,36.8140,0.0000,40.6481,0.0000,3.0648,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-31.432,-22.324,7.734,0.835,3.615,0.000000,-0.058551,0.500390,0.165058,0.393104
393,904.00,2.000,-15.485,3.9582,4.7434,0.0000,14.4570,4.9905,36.8484,0.0000,40.6493,0.0000,3.0548,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-31.387,-22.293,7.725,0.834,3.611,0.000000,-0.058287,0.500934,0.164542,0.392810
394,903.50,2.000,-15.498,3.9547,4.7441,0.0000,14.4437,4.9780,36.8834,0.0000,40.6501,0.0000,3.0448,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-31.342,-22.263,7.716,0.834,3.608,0.000000,-0.058023,0.501485,0.164029,0.392509
395,903.00,2.000,-15.511,3.9511,4.7448,0.0000,14.4301,4.9656,36.9187,0.0000,40.6506,0.0000,3.0349,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-31.297,-22.232,7.707,0.833,3.604,0.000000,-0.057761,0.502042,0.163519,0.392200
396,902.50,2.000,-15.524,3.9475,4.7454,0.0000,14.4163,4.9533,36.9546,0.0000,40.6508,0.0000,3.0250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-31.251,-22.201,7.698,0.832,3.600,0.000000,-0.057499,0.502606,0.163010,0.391883
397,902.00,2.000,-15.537,3.9439,4.7461,0.0000,14.4022,4.9410,36.9909,0.0000,40.6507,0.0000,3.0152,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-31.204,-22.170,7.688,0.831,3.596,0.000000,-0.057238,0.503175,0.162505,0.391558
398,901.50,2.000,-15.550,3.9401,4.7468,0.0000,14.3878,4.9289,37.0277,0.0000,40.6503,0.0000,3.0054,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-31.158,-22.138,7.679,0.830,3.593,0.000000,-0.056978,0.503751,0.162001,0.391226
399,901.00,2.000,-15.563,3.9364,4.7475,0.0000,14.3732,4.9168,37.0649,0.0000,40.6495,0.0000,2.9956,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-31.111,-22.106,7.669,0.829,3.589,0.000000,-0.056719,0.504333,0.161500,0.390886
400,900.50,2.000,-15.576,3.9325,4.7482,0.0000,14.3583,4.9048,37.1026,0.0000,40.6485,0.0000,2.9859,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-31.064,-22.074,7.659,0.828,3.585,0.000000,-0.056461,0.504920,0.161002,0.390539
401,900.00,2.000,-15.589,3.9287,4.7489,0.0000,14.3431,4.8928,37.1407,0.0000,40.6471,0.0000,2.9763,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-31.016,-22.042,7.650,0.827,3.581,0.000000,-0.056204,0.505514,0.160505,0.390184
402,899.50,2.000,-15.601,3.9248,4.7496,0.0000,14.3277,4.8810,37.1793,0.0000,40.6454,0.0000,2.9667,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-30.968,-22.009,7.640,0.826,3.577,0.000000,-0.055947,0.506114,0.160011,0.389822
403,899.00,2.000,-15.614,3.9208,4.7503,0.0000,14.3120,4.8692,37.2183,0.0000,40.6435,0.0000,2.9571,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-30.920,-21.976,7.630,0.825,3.573,0.000000,-0.055692,0.506720,0.159520,0.389452
404,898.50,2.000,-15.626,3.9168,4.7510,0.0000,14.2960,4.8575,37.2577,0.0000,40.6412,0.0000,2.9476,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-30.871,-21.943,7.620,0.824,3.569,0.000000,-0.055437,0.507331,0.159030,0.389075
405,898.00,2.000,-15.639,3.9127,4.7517,0.0000,14.2798,4.8458,37.2976,0.0000,40.6386,0.0000,2.9382,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-30.822,-21.910,7.610,0.823,3.565,0.000000,-0.055183,0.507949,0.158543,0.388691
406,897.50,2.000,-15.651,3.9087,4.7523,0.0000,14.2633,4.8342,37.3379,0.0000,40.6358,0.0000,2.9288,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-30.773,-21.876,7.600,0.822,3.560,0.000000,-0.054930,0.508572,0.158059,0.388300
407,897.00,2.000,-15.664,3.9045,4.7530,0.0000,14.2466,4.8227,37.3786,0.0000,40.6327,0.0000,2.9194,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-30.723,-21.843,7.589,0.821,3.556,0.000000,-0.054678,0.509200,0.157576,0.387901
408,896.50,2.000,-15.676,3.9003,4.7537,0.0000,14.2297,4.8113,37.4197,0.0000,40.6292,0.0000,2.9101,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-30.673,-21.809,7.579,0.820,3.552,0.000000,-0.054427,0.509835,0.157096,0.387496
409,896.00,2.000,-15.688,3.8961,4.7544,0.0000,14.2124,4.8000,37.4613,0.0000,40.6255,0.0000,2.9008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-30.623,-21.775,7.569,0.819,3.548,0.000000,-0.054176,0.510475,0.156618,0.387083
410,895.50,2.000,-15.700,3.8919,4.7551,0.0000,14.1950,4.7887,37.5032,0.0000,40.6215,0.0000,2.8916,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-30.573,-21.740,7.558,0.818,3.544,0.000000,-0.053927,0.511121,0.156142,0.386664
411,895.00,2.000,-15.712,3.8876,4.7558,0.0000,14.1773,4.7775,37.5456,0.0000,40.6172,0.0000,2.8824,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-30.522,-21.706,7.548,0.817,3.539,0.000000,-0.053678,0.511772,0.155669,0.386237
412,894.50,2.000,-15.724,3.8833,4.7565,0.0000,14.1594,4.7663,37.5884,0.0000,40.6126,0.0000,2.8733,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-30.471,-21.671,7.537,0.816,3.535,0.000000,-0.053430,0.512428,0.155198,0.385804
413,894.00,2.000,-15.736,3.8789,4.7571,0.0000,14.1412,4.7552,37.6316,0.0000,40.6078,0.0000,2.8642,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-30.420,-21.636,7.526,0.815,3.531,0.000000,-0.053183,0.513090,0.154729,0.385364
414,893.50,2.000,-15.748,3.8745,4.7578,0.0000,14.1228,4.7442,37.6751,0.0000,40.6027,0.0000,2.8551,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-30.369,-21.601,7.515,0.814,3.526,0.000000,-0.052937,0.513757,0.154262,0.384918
415,893.00,2.000,-15.760,3.8701,4.7585,0.0000,14.1042,4.7333,37.7191,0.0000,40.5973,0.0000,2.8461,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-30.317,-21.566,7.505,0.813,3.522,0.000000,-0.052692,0.514430,0.153797,0.384465
416,892.50,2.000,-15.772,3.8656,4.7592,0.0000,14.0855,4.7222,37.7634,0.0000,40.5918,0.0000,2.8371,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-30.265,-21.530,7.494,0.812,3.517,0.000000,-0.052450,0.515107,0.153333,0.384010
417,892.00,2.000,-15.783,3.8611,4.7599,0.0000,14.0667,4.7110,37.8079,0.0000,40.5862,0.0000,2.8282,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-30.213,-21.495,7.483,0.811,3.513,0.000000,-0.052212,0.515789,0.152871,0.383552
418,891.50,2.000,-15.795,3.8566,4.7606,0.0000,14.0477,4.6999,37.8529,0.0000,40.5803,0.0000,2.8192,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-30.161,-21.459,7.472,0.810,3.508,0.000000,-0.051974,0.516476,0.152410,0.383088
419,891.00,2.000,-15.806,3.8520,4.7612,0.0000,14.0284,4.6889,37.8983,0.0000,40.5741,0.0000,2.8104,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-30.109,-21.423,7.461,0.809,3.504,0.000000,-0.051737,0.517168,0.151952,0.382617
